REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
/tmp/tmp46pzsrsu.wav	 /tmp/tmpx05f6q27.wav	 -1.000	 1.030	 16000	wb
/tmp/tmp6ijwta9m.wav	 /tmp/tmpy61wyz4t.wav	 -1.000	 1.121	 16000	wb
/tmp/tmpe0n43ufc.wav	 /tmp/tmpma16dt4j.wav	 -1.000	 1.113	 16000	wb
/tmp/tmpokyfyc11.wav	 /tmp/tmpmjckifi8.wav	 -1.000	 1.061	 16000	wb
/tmp/tmpjpmsshy3.wav	 /tmp/tmpjdvs4r4c.wav	 -1.000	 1.142	 16000	wb
/tmp/tmpwk9wpp8n.wav	 /tmp/tmpuaehbdrt.wav	 -1.000	 1.164	 16000	wb
/tmp/tmpq3x3382f.wav	 /tmp/tmpanot7e2m.wav	 -1.000	 1.138	 16000	wb
/tmp/tmptwn03hno.wav	 /tmp/tmp0_9fqczl.wav	 -1.000	 1.202	 16000	wb
/tmp/tmpypm41rxc.wav	 /tmp/tmpxe12y5ka.wav	 -1.000	 1.389	 16000	wb
/tmp/tmpik0lskzl.wav	 /tmp/tmpnl15e_5s.wav	 -1.000	 1.120	 16000	wb
/tmp/tmppf_rb1j5.wav	 /tmp/tmpmasg54w7.wav	 -1.000	 1.250	 16000	wb
/tmp/tmpdzlbncay.wav	 /tmp/tmp84o1cjwi.wav	 -1.000	 1.089	 16000	wb
/tmp/tmp9cjw0_mo.wav	 /tmp/tmpp55r74gg.wav	 -1.000	 1.270	 16000	wb
/tmp/tmp6e5ye6km.wav	 /tmp/tmp3_9hxarr.wav	 -1.000	 1.139	 16000	wb
/tmp/tmpm9udpgv0.wav	 /tmp/tmp6ncr13at.wav	 -1.000	 1.083	 16000	wb
/tmp/tmpiwxox3wn.wav	 /tmp/tmpcnmhyy34.wav	 -1.000	 1.071	 16000	wb
/tmp/tmpbjjn3mcd.wav	 /tmp/tmpvx_jmfgn.wav	 -1.000	 1.201	 16000	wb
/tmp/tmpy9hq3jjm.wav	 /tmp/tmpri7fr9ax.wav	 -1.000	 1.266	 16000	wb
/tmp/tmpxjrdft4i.wav	 /tmp/tmpt1_ny2r4.wav	 -1.000	 1.216	 16000	wb
/tmp/tmp9fiyimwx.wav	 /tmp/tmpe7zc097x.wav	 -1.000	 1.065	 16000	wb
/tmp/tmpxl91ckju.wav	 /tmp/tmpyw_w2qqw.wav	 -1.000	 1.084	 16000	wb
/tmp/tmp1i7gbll9.wav	 /tmp/tmp81qclwzb.wav	 -1.000	 1.176	 16000	wb
/tmp/tmpy3thnqml.wav	 /tmp/tmpwdo3onhi.wav	 -1.000	 1.334	 16000	wb
/tmp/tmplhnf7zyv.wav	 /tmp/tmp16h49g6m.wav	 -1.000	 1.138	 16000	wb
/tmp/tmpl5c5dp4o.wav	 /tmp/tmpgyhue5s5.wav	 -1.000	 1.132	 16000	wb
/tmp/tmphk99_w90.wav	 /tmp/tmp9e1x5wk5.wav	 -1.000	 1.086	 16000	wb
/tmp/tmpm_bcn7kz.wav	 /tmp/tmpklijgni3.wav	 -1.000	 1.117	 16000	wb
/tmp/tmp06i0z0eg.wav	 /tmp/tmpz1o97_o4.wav	 -1.000	 1.091	 16000	wb
/tmp/tmp3pq0k2_1.wav	 /tmp/tmpgu2j0cmp.wav	 -1.000	 1.041	 16000	wb
/tmp/tmp62ivp2_f.wav	 /tmp/tmphfukrqf0.wav	 -1.000	 1.178	 16000	wb
/tmp/tmp703be3er.wav	 /tmp/tmpmyowhsvi.wav	 -1.000	 1.051	 16000	wb
/tmp/tmpbusyhxqi.wav	 /tmp/tmp8n59vz0k.wav	 -1.000	 1.109	 16000	wb
/tmp/tmpodm6tdgm.wav	 /tmp/tmpyz0hjvod.wav	 -1.000	 1.262	 16000	wb
/tmp/tmpvkjzo7af.wav	 /tmp/tmpkrrd637o.wav	 -1.000	 1.834	 16000	wb
/tmp/tmpogdyfvyw.wav	 /tmp/tmpzavc_wqq.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpksza2rij.wav	 /tmp/tmpig1swxc8.wav	 -1.000	 1.125	 16000	wb
/tmp/tmpe9cavq7z.wav	 /tmp/tmpmfzslo4m.wav	 -1.000	 1.150	 16000	wb
/tmp/tmp66qxk6_r.wav	 /tmp/tmphxrtnwby.wav	 -1.000	 1.196	 16000	wb
/tmp/tmpwhgi6f87.wav	 /tmp/tmpf82469re.wav	 -1.000	 1.111	 16000	wb
/tmp/tmpjrkdt1u4.wav	 /tmp/tmpwxt61rkj.wav	 -1.000	 1.120	 16000	wb
/tmp/tmpck3wbq6o.wav	 /tmp/tmpdo6g8y49.wav	 -1.000	 1.113	 16000	wb
/tmp/tmphsel0m6g.wav	 /tmp/tmp8dd6p5s4.wav	 -1.000	 1.159	 16000	wb
/tmp/tmpm6sad1wc.wav	 /tmp/tmpj78cwb59.wav	 -1.000	 1.176	 16000	wb
/tmp/tmp8o_11mi5.wav	 /tmp/tmpwj3726dx.wav	 -1.000	 1.123	 16000	wb
/tmp/tmp7cozjvlj.wav	 /tmp/tmpl844l2sj.wav	 -1.000	 1.043	 16000	wb
/tmp/tmpbewso8_w.wav	 /tmp/tmpsx0bvh5v.wav	 -1.000	 1.091	 16000	wb
/tmp/tmpddk01peb.wav	 /tmp/tmp022cnias.wav	 -1.000	 1.108	 16000	wb
/tmp/tmpfwe50gya.wav	 /tmp/tmp01jtrah4.wav	 -1.000	 1.072	 16000	wb
/tmp/tmps965y5ok.wav	 /tmp/tmp1yogiu1c.wav	 -1.000	 1.263	 16000	wb
/tmp/tmpw13bxspf.wav	 /tmp/tmp3za7ctx7.wav	 -1.000	 1.147	 16000	wb
/tmp/tmp82n8j_rh.wav	 /tmp/tmpz7297fw6.wav	 -1.000	 1.036	 16000	wb
/tmp/tmp_wku99he.wav	 /tmp/tmp9_xwfl27.wav	 -1.000	 1.081	 16000	wb
/tmp/tmpcef8pzph.wav	 /tmp/tmpis3h2uz4.wav	 -1.000	 1.055	 16000	wb
/tmp/tmp75y7pd5l.wav	 /tmp/tmpy7zp0ee4.wav	 -1.000	 1.091	 16000	wb
/tmp/tmpzuggnlau.wav	 /tmp/tmp5am1xskn.wav	 -1.000	 1.072	 16000	wb
/tmp/tmp_rgw_u8j.wav	 /tmp/tmpuassnvp4.wav	 -1.000	 1.078	 16000	wb
/tmp/tmptkdo28hr.wav	 /tmp/tmpruou9pls.wav	 -1.000	 1.059	 16000	wb
/tmp/tmpbtpeuowm.wav	 /tmp/tmp_gcbacyb.wav	 -1.000	 1.089	 16000	wb
/tmp/tmpqnef9uht.wav	 /tmp/tmplnq1z9xe.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpv2qhzo17.wav	 /tmp/tmp6629w54b.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpi_92mel0.wav	 /tmp/tmp5khqa7z3.wav	 -1.000	 1.057	 16000	wb
/tmp/tmp9olf47pg.wav	 /tmp/tmpsukx33k7.wav	 -1.000	 1.081	 16000	wb
/tmp/tmpskeqk9fj.wav	 /tmp/tmplxcc9qj9.wav	 -1.000	 1.064	 16000	wb
/tmp/tmp9kni87e3.wav	 /tmp/tmp6o753zg3.wav	 -1.000	 1.051	 16000	wb
/tmp/tmpyvoowb20.wav	 /tmp/tmpxjv_eig2.wav	 -1.000	 1.055	 16000	wb
/tmp/tmpw17p8bo3.wav	 /tmp/tmpj6pc4ork.wav	 -1.000	 1.112	 16000	wb
/tmp/tmpyby983b3.wav	 /tmp/tmpexr6fnsp.wav	 -1.000	 1.050	 16000	wb
/tmp/tmpzg58diyg.wav	 /tmp/tmp9gbhayft.wav	 -1.000	 1.076	 16000	wb
/tmp/tmph9akicxi.wav	 /tmp/tmpl3ceq_6m.wav	 -1.000	 1.091	 16000	wb
/tmp/tmpjx40afmi.wav	 /tmp/tmph8bcmzng.wav	 -1.000	 1.165	 16000	wb
/tmp/tmp8kted4eh.wav	 /tmp/tmpoz0jnksm.wav	 -1.000	 1.066	 16000	wb
/tmp/tmpfbvr5w67.wav	 /tmp/tmp8m4nq_lm.wav	 -1.000	 1.086	 16000	wb
/tmp/tmpud1ymz62.wav	 /tmp/tmpc2of5i6w.wav	 -1.000	 1.123	 16000	wb
/tmp/tmp9gomlkhs.wav	 /tmp/tmprr8n1ebq.wav	 -1.000	 1.075	 16000	wb
/tmp/tmpfmkh5evu.wav	 /tmp/tmpysdy0idp.wav	 -1.000	 1.066	 16000	wb
/tmp/tmpk7mxeapd.wav	 /tmp/tmpr9t12gds.wav	 -1.000	 1.071	 16000	wb
/tmp/tmp9eg_1f99.wav	 /tmp/tmpw9chkqgy.wav	 -1.000	 1.057	 16000	wb
/tmp/tmpsa12pr7y.wav	 /tmp/tmp1uigqaw2.wav	 -1.000	 1.092	 16000	wb
/tmp/tmpf79cud2r.wav	 /tmp/tmpb0rjsl6n.wav	 -1.000	 1.062	 16000	wb
/tmp/tmpu16jkcq7.wav	 /tmp/tmpvqivj6np.wav	 -1.000	 1.066	 16000	wb
/tmp/tmppq41zn9g.wav	 /tmp/tmppw8zjrf7.wav	 -1.000	 1.062	 16000	wb
/tmp/tmp_4lawi8y.wav	 /tmp/tmpx0p7maxq.wav	 -1.000	 1.195	 16000	wb
/tmp/tmpkerut7em.wav	 /tmp/tmpafr1_1xs.wav	 -1.000	 1.057	 16000	wb
/tmp/tmp79lwm35e.wav	 /tmp/tmpxonh0314.wav	 -1.000	 1.072	 16000	wb
/tmp/tmpdmptcq6i.wav	 /tmp/tmpbn3an8_2.wav	 -1.000	 1.120	 16000	wb
/tmp/tmp49h1j0oh.wav	 /tmp/tmpaxje6ws3.wav	 -1.000	 1.145	 16000	wb
/tmp/tmpen303o2d.wav	 /tmp/tmpg4796z6a.wav	 -1.000	 1.061	 16000	wb
/tmp/tmpocjjzlwt.wav	 /tmp/tmpslxeungk.wav	 -1.000	 1.088	 16000	wb
/tmp/tmpkaei3ozq.wav	 /tmp/tmpck240qi8.wav	 -1.000	 1.149	 16000	wb
/tmp/tmp_f8idorx.wav	 /tmp/tmpwwnznn6f.wav	 -1.000	 1.129	 16000	wb
/tmp/tmp16vwxk21.wav	 /tmp/tmp9zgdpka6.wav	 -1.000	 1.084	 16000	wb
/tmp/tmpzv7kg3oa.wav	 /tmp/tmp0nn04ajt.wav	 -1.000	 1.098	 16000	wb
/tmp/tmp0zju8fck.wav	 /tmp/tmpufv1o77t.wav	 -1.000	 1.072	 16000	wb
/tmp/tmp0brsc9_z.wav	 /tmp/tmp7h6mq9kp.wav	 -1.000	 1.128	 16000	wb
/tmp/tmpuzw0ginq.wav	 /tmp/tmpb84_w8dd.wav	 -1.000	 1.073	 16000	wb
/tmp/tmpkav0tfff.wav	 /tmp/tmp64rogmeb.wav	 -1.000	 1.073	 16000	wb
/tmp/tmplgkoe14r.wav	 /tmp/tmp_3m_grp6.wav	 -1.000	 1.085	 16000	wb
/tmp/tmpix3urmph.wav	 /tmp/tmpjc4tt3qa.wav	 -1.000	 1.218	 16000	wb
/tmp/tmpkcjlfff5.wav	 /tmp/tmp9bc651ht.wav	 -1.000	 1.031	 16000	wb
/tmp/tmpoyql4zx6.wav	 /tmp/tmpv9d5cjgp.wav	 -1.000	 1.070	 16000	wb
/tmp/tmp9spr5ttz.wav	 /tmp/tmpimus3yw1.wav	 -1.000	 1.031	 16000	wb
/tmp/tmpyvzcd15r.wav	 /tmp/tmponicq2px.wav	 -1.000	 1.083	 16000	wb
/tmp/tmpewzy0j9p.wav	 /tmp/tmpoy8jub5l.wav	 -1.000	 1.073	 16000	wb
/tmp/tmp1imhzklx.wav	 /tmp/tmpze7z1lr1.wav	 -1.000	 1.050	 16000	wb
/tmp/tmp6vwdy2lv.wav	 /tmp/tmp0xorzi62.wav	 -1.000	 1.116	 16000	wb
/tmp/tmp_zgcjp5t.wav	 /tmp/tmp9v703ryx.wav	 -1.000	 1.028	 16000	wb
/tmp/tmpejji23h1.wav	 /tmp/tmpkzn4wfk9.wav	 -1.000	 1.034	 16000	wb
/tmp/tmpocfwi56p.wav	 /tmp/tmp908zyrzf.wav	 -1.000	 1.037	 16000	wb
/tmp/tmpdah4wkrp.wav	 /tmp/tmpsl0c23lu.wav	 -1.000	 1.029	 16000	wb
/tmp/tmpjxp7n9hc.wav	 /tmp/tmps5dobgfz.wav	 -1.000	 1.085	 16000	wb
/tmp/tmpee1dpfav.wav	 /tmp/tmp2h7hx8wk.wav	 -1.000	 1.031	 16000	wb
/tmp/tmpnhwwmoya.wav	 /tmp/tmpcu_niy67.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpab_hmtxr.wav	 /tmp/tmpchnqlwtw.wav	 -1.000	 1.057	 16000	wb
/tmp/tmpaa91wmck.wav	 /tmp/tmpgcuj0ct9.wav	 -1.000	 1.106	 16000	wb
/tmp/tmp7rz5ev8m.wav	 /tmp/tmp577_gmev.wav	 -1.000	 1.069	 16000	wb
/tmp/tmpt2gmyyat.wav	 /tmp/tmpk5pv9yjz.wav	 -1.000	 1.031	 16000	wb
/tmp/tmp38ms1quq.wav	 /tmp/tmp4iw25px_.wav	 -1.000	 1.027	 16000	wb
/tmp/tmpnrdnd4s_.wav	 /tmp/tmpg3ib6f8f.wav	 -1.000	 1.161	 16000	wb
/tmp/tmpc5s14uh7.wav	 /tmp/tmp3yttxe0h.wav	 -1.000	 1.079	 16000	wb
/tmp/tmpx058983f.wav	 /tmp/tmpaayom0bi.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpw3yxymg4.wav	 /tmp/tmpc9bkl9c3.wav	 -1.000	 1.033	 16000	wb
/tmp/tmpqs61xktx.wav	 /tmp/tmp_eebsf71.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpok0frtlw.wav	 /tmp/tmpd4tbq1rg.wav	 -1.000	 1.051	 16000	wb
/tmp/tmpbd2o5qgr.wav	 /tmp/tmp0oax3c5h.wav	 -1.000	 1.034	 16000	wb
/tmp/tmp783seqz_.wav	 /tmp/tmpqj9ekd7u.wav	 -1.000	 1.136	 16000	wb
/tmp/tmpameurv3y.wav	 /tmp/tmpb7z3t0nz.wav	 -1.000	 1.031	 16000	wb
/tmp/tmp5_kdg4de.wav	 /tmp/tmp2x9er64x.wav	 -1.000	 1.031	 16000	wb
/tmp/tmp6gv2ni2n.wav	 /tmp/tmpy9x1e7ed.wav	 -1.000	 1.053	 16000	wb
/tmp/tmp5nsa_hh1.wav	 /tmp/tmpp7_m28vw.wav	 -1.000	 1.056	 16000	wb
/tmp/tmpkpajl9al.wav	 /tmp/tmpy4bsp25h.wav	 -1.000	 1.065	 16000	wb
/tmp/tmp5l70rrrm.wav	 /tmp/tmpfwj372u1.wav	 -1.000	 1.072	 16000	wb
/tmp/tmpcvy_jdh7.wav	 /tmp/tmpiph_pux1.wav	 -1.000	 1.038	 16000	wb
/tmp/tmpicvwezqq.wav	 /tmp/tmp5l66oxzw.wav	 -1.000	 1.028	 16000	wb
/tmp/tmpevrxu0ho.wav	 /tmp/tmpzxklfq5i.wav	 -1.000	 1.063	 16000	wb
/tmp/tmpqfsae5x9.wav	 /tmp/tmppotfpodg.wav	 -1.000	 1.154	 16000	wb
/tmp/tmpdbgz130s.wav	 /tmp/tmp_andlz8v.wav	 -1.000	 1.037	 16000	wb
/tmp/tmpel9r97le.wav	 /tmp/tmplhkzta3k.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpskd02ibu.wav	 /tmp/tmp4338om18.wav	 -1.000	 1.037	 16000	wb
/tmp/tmpz6l3jgdy.wav	 /tmp/tmpgk_yb0ze.wav	 -1.000	 1.075	 16000	wb
/tmp/tmpl14d35r_.wav	 /tmp/tmp_z_rwh6y.wav	 -1.000	 1.039	 16000	wb
/tmp/tmpnquzxw1l.wav	 /tmp/tmpmvfp9xob.wav	 -1.000	 1.112	 16000	wb
/tmp/tmprv9ch3fi.wav	 /tmp/tmptvqc89et.wav	 -1.000	 1.029	 16000	wb
/tmp/tmp2erlg52g.wav	 /tmp/tmpaj37jgyx.wav	 -1.000	 1.030	 16000	wb
/tmp/tmp42mygdan.wav	 /tmp/tmpa_6dvpw3.wav	 -1.000	 1.071	 16000	wb
/tmp/tmp944xt5pz.wav	 /tmp/tmpedce10zi.wav	 -1.000	 1.075	 16000	wb
/tmp/tmp9v8cp2g4.wav	 /tmp/tmpqwgbntsr.wav	 -1.000	 1.064	 16000	wb
/tmp/tmpd5wzagls.wav	 /tmp/tmpo44vue9i.wav	 -1.000	 1.070	 16000	wb
/tmp/tmppw4nd_s6.wav	 /tmp/tmpm1kw403o.wav	 -1.000	 1.048	 16000	wb
/tmp/tmpt93497rq.wav	 /tmp/tmpq8ik3a9w.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpub2o7t8u.wav	 /tmp/tmpgkf2auo6.wav	 -1.000	 1.051	 16000	wb
/tmp/tmpf876redv.wav	 /tmp/tmpmxh5awx5.wav	 -1.000	 1.214	 16000	wb
/tmp/tmp77tze2hc.wav	 /tmp/tmplsb6xz88.wav	 -1.000	 1.058	 16000	wb
/tmp/tmpz7_baatt.wav	 /tmp/tmpz_llg00f.wav	 -1.000	 1.036	 16000	wb
/tmp/tmp4j21s2b1.wav	 /tmp/tmpa1blo8a7.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpweog1fh3.wav	 /tmp/tmph4h5_tic.wav	 -1.000	 1.051	 16000	wb
/tmp/tmpaytc3lpi.wav	 /tmp/tmpm05opa3q.wav	 -1.000	 1.045	 16000	wb
/tmp/tmp4wbsjg9u.wav	 /tmp/tmptd2_rap5.wav	 -1.000	 1.039	 16000	wb
/tmp/tmp97q74u37.wav	 /tmp/tmpxyzv5wrh.wav	 -1.000	 1.051	 16000	wb
/tmp/tmp3l5n_0me.wav	 /tmp/tmpho590171.wav	 -1.000	 1.153	 16000	wb
/tmp/tmpdxt30r6j.wav	 /tmp/tmpyey6bbyq.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpba3f1zv1.wav	 /tmp/tmplr60y_yg.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpanh88_s4.wav	 /tmp/tmpp12gly5h.wav	 -1.000	 1.039	 16000	wb
/tmp/tmpj9qx_yv6.wav	 /tmp/tmpdkfvr21s.wav	 -1.000	 1.038	 16000	wb
/tmp/tmpz4p4onck.wav	 /tmp/tmpbd6xd_8h.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpctm0cmw_.wav	 /tmp/tmp4mr6o44l.wav	 -1.000	 1.049	 16000	wb
/tmp/tmpnpq3qet3.wav	 /tmp/tmpfya7_pkh.wav	 -1.000	 1.036	 16000	wb
/tmp/tmpvdov30jd.wav	 /tmp/tmprv5yhp88.wav	 -1.000	 1.030	 16000	wb
/tmp/tmp44pps_i3.wav	 /tmp/tmpvljrp5op.wav	 -1.000	 1.295	 16000	wb
/tmp/tmpljosir_9.wav	 /tmp/tmp8p6wgcxc.wav	 -1.000	 1.048	 16000	wb
/tmp/tmp8cbbg7an.wav	 /tmp/tmpxlnt7cmn.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpt8_fei5l.wav	 /tmp/tmp8zgo5m1f.wav	 -1.000	 1.020	 16000	wb
/tmp/tmpwafya3g2.wav	 /tmp/tmphqaom8m_.wav	 -1.000	 1.032	 16000	wb
/tmp/tmp6p0vgaz1.wav	 /tmp/tmp0z7zd0pd.wav	 -1.000	 1.060	 16000	wb
/tmp/tmppxz2ki57.wav	 /tmp/tmp1gs33iuw.wav	 -1.000	 1.030	 16000	wb
/tmp/tmplfjooxhf.wav	 /tmp/tmpagxpb3a9.wav	 -1.000	 1.180	 16000	wb
/tmp/tmp4g1q7wti.wav	 /tmp/tmp6r_qdkzz.wav	 -1.000	 1.142	 16000	wb
/tmp/tmpsa2736ss.wav	 /tmp/tmpo2sh5jcb.wav	 -1.000	 1.033	 16000	wb
/tmp/tmptlkdl62g.wav	 /tmp/tmpmfeift56.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpx2tw3cb8.wav	 /tmp/tmp3ci_jzpg.wav	 -1.000	 1.027	 16000	wb
/tmp/tmp7tggi86b.wav	 /tmp/tmpcxs44g2l.wav	 -1.000	 1.154	 16000	wb
/tmp/tmpllb8qfoo.wav	 /tmp/tmpwyd3um4y.wav	 -1.000	 1.113	 16000	wb
/tmp/tmplpmx0xhx.wav	 /tmp/tmpswifkg0p.wav	 -1.000	 1.049	 16000	wb
/tmp/tmp6hcex4s8.wav	 /tmp/tmpsji9vvx6.wav	 -1.000	 1.028	 16000	wb
/tmp/tmp562ls6qq.wav	 /tmp/tmpkm0fme1y.wav	 -1.000	 1.049	 16000	wb
/tmp/tmp0c3ugt6a.wav	 /tmp/tmpboao0ebl.wav	 -1.000	 1.024	 16000	wb
/tmp/tmp2cswffd2.wav	 /tmp/tmp3jxpxmtf.wav	 -1.000	 1.075	 16000	wb
/tmp/tmphlmq9_mc.wav	 /tmp/tmpbwf5d81_.wav	 -1.000	 1.027	 16000	wb
/tmp/tmp2pp6mw7o.wav	 /tmp/tmpnfqxbvdq.wav	 -1.000	 1.048	 16000	wb
/tmp/tmp1ixah_vq.wav	 /tmp/tmpd52mg9fp.wav	 -1.000	 1.079	 16000	wb
/tmp/tmps8oyu7r8.wav	 /tmp/tmpti4p17wd.wav	 -1.000	 1.161	 16000	wb
/tmp/tmpifrf15j0.wav	 /tmp/tmpuh08vzhy.wav	 -1.000	 1.078	 16000	wb
/tmp/tmpgmkwwev4.wav	 /tmp/tmp9ounk2xy.wav	 -1.000	 1.359	 16000	wb
/tmp/tmp5rqise_4.wav	 /tmp/tmpvnptejt_.wav	 -1.000	 1.049	 16000	wb
/tmp/tmpy6zmja7c.wav	 /tmp/tmpmr831hlx.wav	 -1.000	 1.048	 16000	wb
/tmp/tmp56t9gsg6.wav	 /tmp/tmphymu_6f9.wav	 -1.000	 1.041	 16000	wb
/tmp/tmp0vaa2yiy.wav	 /tmp/tmpvyc9f18y.wav	 -1.000	 1.024	 16000	wb
/tmp/tmp2aj5k3n0.wav	 /tmp/tmpsmizitzx.wav	 -1.000	 1.033	 16000	wb
/tmp/tmp8tsr5td3.wav	 /tmp/tmp29w087lh.wav	 -1.000	 1.055	 16000	wb
/tmp/tmp4kp65gli.wav	 /tmp/tmpsw3y1w83.wav	 -1.000	 1.028	 16000	wb
/tmp/tmpc7fh1n1o.wav	 /tmp/tmprbw7zf6i.wav	 -1.000	 1.134	 16000	wb
/tmp/tmpn02h__ke.wav	 /tmp/tmp6lh5lh9c.wav	 -1.000	 1.079	 16000	wb
/tmp/tmp6sj7a1mg.wav	 /tmp/tmpvexgahfp.wav	 -1.000	 1.134	 16000	wb
/tmp/tmp8kssltyw.wav	 /tmp/tmpld08kevv.wav	 -1.000	 1.062	 16000	wb
/tmp/tmph7depnp6.wav	 /tmp/tmpjjsxasg6.wav	 -1.000	 1.051	 16000	wb
/tmp/tmp3r1593nb.wav	 /tmp/tmprft4k1c5.wav	 -1.000	 1.116	 16000	wb
/tmp/tmp2xjkng3e.wav	 /tmp/tmp18t15n03.wav	 -1.000	 1.209	 16000	wb
/tmp/tmp_dw6c4pq.wav	 /tmp/tmptc7nxtoa.wav	 -1.000	 1.105	 16000	wb
/tmp/tmphoi9d3pn.wav	 /tmp/tmpdr_ek5fa.wav	 -1.000	 1.385	 16000	wb
/tmp/tmp99q5_z93.wav	 /tmp/tmp04fz08fv.wav	 -1.000	 1.455	 16000	wb
/tmp/tmp38vyhlsx.wav	 /tmp/tmpkqsxhhi5.wav	 -1.000	 1.787	 16000	wb
/tmp/tmpfrk0aoow.wav	 /tmp/tmpjdbfffjt.wav	 -1.000	 1.378	 16000	wb
/tmp/tmpnl9k9zly.wav	 /tmp/tmpui49rmgt.wav	 -1.000	 1.212	 16000	wb
/tmp/tmp_59rzvs1.wav	 /tmp/tmp97ealiqq.wav	 -1.000	 1.380	 16000	wb
/tmp/tmpv1zrn220.wav	 /tmp/tmp7ljn5jq9.wav	 -1.000	 1.375	 16000	wb
/tmp/tmpbtx64i9p.wav	 /tmp/tmp09onpqlc.wav	 -1.000	 1.459	 16000	wb
/tmp/tmp29tnu1zi.wav	 /tmp/tmp2ufubma4.wav	 -1.000	 1.369	 16000	wb
/tmp/tmp9x3d8ehm.wav	 /tmp/tmpl29prjwm.wav	 -1.000	 1.053	 16000	wb
/tmp/tmp4vvguldf.wav	 /tmp/tmp1g2jxzgj.wav	 -1.000	 1.195	 16000	wb
/tmp/tmpoommsrgu.wav	 /tmp/tmp01w03kuy.wav	 -1.000	 1.509	 16000	wb
/tmp/tmp93w7urwp.wav	 /tmp/tmppkz20xxv.wav	 -1.000	 1.438	 16000	wb
/tmp/tmpguhn3o8g.wav	 /tmp/tmpl28g8iqq.wav	 -1.000	 1.383	 16000	wb
/tmp/tmp4lfnfwvf.wav	 /tmp/tmpa5md3oma.wav	 -1.000	 1.063	 16000	wb
/tmp/tmp0d676ky3.wav	 /tmp/tmpyp3xvl61.wav	 -1.000	 1.380	 16000	wb
/tmp/tmppjx0mkk2.wav	 /tmp/tmprb1qonj_.wav	 -1.000	 1.718	 16000	wb
/tmp/tmpbkrjtj5j.wav	 /tmp/tmpsmtz37nw.wav	 -1.000	 1.533	 16000	wb
/tmp/tmptfi8t9wi.wav	 /tmp/tmpqyjsvk9s.wav	 -1.000	 1.227	 16000	wb
/tmp/tmpngkz1ao0.wav	 /tmp/tmpinrtepbz.wav	 -1.000	 1.193	 16000	wb
/tmp/tmpirlqyod9.wav	 /tmp/tmpe60yeyk2.wav	 -1.000	 1.082	 16000	wb
/tmp/tmp1h3tv3wa.wav	 /tmp/tmpj61x4xlv.wav	 -1.000	 1.298	 16000	wb
/tmp/tmp__51g1h4.wav	 /tmp/tmph7qlbc_z.wav	 -1.000	 1.170	 16000	wb
/tmp/tmp2sqz_8wc.wav	 /tmp/tmpzw0okavp.wav	 -1.000	 1.377	 16000	wb
/tmp/tmpufcoq84y.wav	 /tmp/tmpfaaa6t48.wav	 -1.000	 1.162	 16000	wb
/tmp/tmpzomn2mhy.wav	 /tmp/tmpw27svwwy.wav	 -1.000	 1.106	 16000	wb
/tmp/tmpurhtdswb.wav	 /tmp/tmpez0j7ytr.wav	 -1.000	 1.374	 16000	wb
/tmp/tmpt855p2x0.wav	 /tmp/tmpwy34cpv4.wav	 -1.000	 1.403	 16000	wb
/tmp/tmp6u3vi57_.wav	 /tmp/tmpu0gtnw16.wav	 -1.000	 1.502	 16000	wb
/tmp/tmpc361bw1s.wav	 /tmp/tmpxa_p8us1.wav	 -1.000	 1.197	 16000	wb
/tmp/tmpd2a5ijd6.wav	 /tmp/tmpmqeaypil.wav	 -1.000	 1.552	 16000	wb
/tmp/tmpss2s077u.wav	 /tmp/tmp0d8hwcuh.wav	 -1.000	 1.319	 16000	wb
/tmp/tmp5sv8obl6.wav	 /tmp/tmp6vluxvdn.wav	 -1.000	 1.279	 16000	wb
/tmp/tmpydw_foa9.wav	 /tmp/tmpfahntvcs.wav	 -1.000	 1.270	 16000	wb
/tmp/tmpln2oj9mf.wav	 /tmp/tmpp163wgyp.wav	 -1.000	 1.430	 16000	wb
/tmp/tmpsl2xj0gl.wav	 /tmp/tmp0glaxhvd.wav	 -1.000	 1.507	 16000	wb
/tmp/tmpxcp2ojc0.wav	 /tmp/tmp1zz2vv4k.wav	 -1.000	 1.364	 16000	wb
/tmp/tmp6bsyh119.wav	 /tmp/tmp5rqbwrag.wav	 -1.000	 1.183	 16000	wb
/tmp/tmprijvvc34.wav	 /tmp/tmpzbxwoelc.wav	 -1.000	 1.594	 16000	wb
/tmp/tmpm2v6nf0l.wav	 /tmp/tmpdqou8uo8.wav	 -1.000	 1.098	 16000	wb
